ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
512080.SH,A500ETF中金,中金基金,中国光大银行,股票型,20250114,,20250121,20241218,,19.9119,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250121,20250121,E
511070.SH,公司债ETF南方,南方基金,中信证券,债券型,20250113,,20250122,20250107,,30.0006,0.15,0.05,,100.0,0.1,,上证基准做市公司债指数收益率,L,被动指数型,契约型开放式,,20250122,20250122,E
508087.SH,国泰海通济南能源供热REIT,国泰海通资管,北京银行,REITs,20250113,,20250217,20250106,,2.0,0.2,0.006,28.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180605.SZ,易方达华威市场REIT,易方达基金,中国工商银行,REITs,20250113,,20250124,20250106,,5.0,0.22,0.01,32.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159370.SZ,创50ETF工银,工银瑞信基金,兴业银行,股票型,20250110,,20250120,20241218,,2.4432,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250120,20250120,E
159379.SZ,A500ETF融通,融通基金,上海银行,股票型,20250109,,20250123,20241223,,10.6782,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250123,20250123,E
530080.SH,上证180ETF天弘,天弘基金,国信证券,股票型,20250108,,20250123,20241217,,5.4892,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250123,20250123,E
588930.SH,科创板人工智能ETF,银华基金,中信证券,股票型,20250106,,20250114,20241223,,2.1733,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250114,20250114,E
159378.SZ,通用航空ETF,永赢基金,中信证券,股票型,20250102,,20250110,20241223,,2.7827,0.5,0.1,,1.0,0.1,,国证通用航空产业指数收益率,L,被动指数型,契约型开放式,,20250110,20250110,E
588790.SH,科创AIETF博时,博时基金,国投证券,股票型,20241231,,20250109,20241223,,2.3469,0.5,0.1,,1.0,0.1,,上证科创板人工智能指数收益率,L,被动指数型,契约型开放式,,20250109,20250109,E
159380.SZ,A500ETF东财,东财基金,国信证券,股票型,20241230,,20250108,20241217,,7.218,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250108,20250108,E
159323.SZ,港股通汽车ETF,华夏基金,国信证券,股票型,20241230,,20250108,20241209,,2.031,0.5,0.1,,1.0,0.1,,经估值汇率调整后的中证港股通汽车产业主题指数收益率,L,被动指数型,契约型开放式,,20250108,20250108,E
159375.SZ,创业板50ETF国泰,国泰基金,兴业银行,股票型,20241230,,20250110,20241210,,3.1964,0.15,0.05,,1.0,0.1,,创业板50指数收益率,L,被动指数型,契约型开放式,,20250110,20250110,E
530580.SH,上证180ETF南方,南方基金,国泰海通,股票型,20241230,,20250108,20241216,,12.6315,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250108,20250108,E
530300.SH,上证180ETF华泰柏瑞,华泰柏瑞基金,中国农业银行,股票型,20241230,,20250110,20241216,,3.0764,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250110,20250110,E
159376.SZ,A500ETF指数基金,浦银安盛基金,中国建设银行,股票型,20241230,,20250113,20241216,,15.0692,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20250113,20250113,E
588810.SH,科创芯片ETF富国,富国基金,中泰证券,股票型,20241230,,20250109,20241213,,3.0032,0.5,0.1,,1.0,0.1,,上证科创板芯片指数收益率,L,被动指数型,契约型开放式,,20250109,20250109,E
560190.SH,公用事业ETF,鹏华基金,国泰海通,股票型,20241225,,20250106,20241119,,2.2083,0.5,0.1,,1.0,0.1,,中证全指公用事业指数收益率,L,被动指数型,契约型开放式,,20250106,20250106,E
510040.SH,上证180ETF指数,鹏华基金,东方证券,股票型,20241225,,20250106,20241212,,7.4848,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250106,20250106,E
530680.SH,上证180指数ETF基金,兴业基金,广发证券,股票型,20241225,,20250108,20241209,,12.6689,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20250108,20250108,E
508078.SH,中航易商仓储物流REIT,中航基金,江苏银行,REITs,20241224,,20250124,20241213,,8.0,0.2,0.02,33.0,1.0,0.1,,,L,,契约型封闭式,,,,E
588820.SH,科创200ETF华夏,华夏基金,中国工商银行,股票型,20241223,,20250106,20241206,,2.054,0.15,0.05,,1.0,0.1,,上证科创板200指数收益率,L,被动指数型,契约型开放式,,20250106,20250106,E
511160.SH,国债ETF东财,东财基金,招商证券,债券型,20241220,,20250106,20241118,,60.0002,0.15,0.05,,1.0,0.1,,中证1-3年国债指数收益率,L,被动指数型,契约型开放式,,20250106,20250106,E
520600.SH,港股汽车ETF,广发基金,招商银行,股票型,20241219,,20241230,20241021,,2.0637,0.5,0.1,,1.0,0.1,,中证港股通汽车产业主题指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20241230,20241230,E
560380.SH,A100ETF南方,南方基金,中国工商银行,股票型,20241219,,20241227,20241014,,2.1286,0.5,0.1,,1.0,0.1,,中证A100指数收益率,L,被动指数型,契约型开放式,,20241227,20241227,E
530180.SH,上证180ETF易方达,易方达基金,招商银行,股票型,20241218,,20241226,20241129,,4.7795,0.15,0.05,,1.0,0.1,,上证180指数收益率,L,被动指数型,契约型开放式,,20241226,20241226,E
588750.SH,科创芯片50ETF,汇添富基金,中国工商银行,股票型,20241218,,20241226,20241202,,2.5923,0.5,0.1,,1.0,0.1,,上证科创板芯片指数收益率,L,被动指数型,契约型开放式,,20241226,20241226,E
508012.SH,招商科创REIT,招商基金,浦发银行,REITs,20241217,,20241231,20241210,,3.0,0.3,0.01,35.0,1.0,0.1,,,L,,契约型封闭式,,,,E
588230.SH,科创200ETF,华泰柏瑞基金,中泰证券,股票型,20241216,,20241224,20241125,,3.4194,0.15,0.05,,1.0,0.1,,上证科创板200指数收益率,L,被动指数型,契约型开放式,,20241224,20241224,E
520500.SH,恒生创新药ETF,华泰柏瑞基金,中国农业银行,股票型,20241216,,20241227,20240912,,2.0231,0.5,0.1,,1.0,0.1,,恒生创新药指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20241227,20241227,E
159320.SZ,电网ETF,广发基金,中信银行,股票型,20241212,,20241224,20240926,,2.3175,0.5,0.05,,1.0,0.1,,同期恒生A股电网设备指数收益率,L,被动指数型,契约型开放式,,20241224,20241224,E
508048.SH,华安外高桥REIT,华安基金,中国建设银行,REITs,20241212,,20241225,20241206,,4.0,0.2,0.01,36.0,1.0,0.1,,,L,,契约型封闭式,,,,E
588780.SH,科创芯片设计ETF,国联安基金,中国工商银行,股票型,20241211,,20241226,20241202,,2.4395,0.5,0.1,,1.0,0.1,,上证科创板芯片设计主题指数,L,被动指数型,契约型开放式,,20241226,20241226,E
561380.SH,电网ETF,国泰基金,华夏银行,股票型,20241211,,20241223,20240927,,2.6241,0.5,0.1,,1.0,0.1,,恒生A股电网设备指数收益率,L,被动指数型,契约型开放式,,20241223,20241223,E
508036.SH,平安宁波交投REIT,平安基金,宁波银行,REITs,20241210,,20241226,20241203,,10.0,0.2,0.01,10.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159363.SZ,创业板人工智能ETF华宝,华宝基金,广发证券,股票型,20241206,,20241216,20241127,,7.8908,0.5,0.1,,1.0,0.1,,创业板人工智能指数收益率,L,被动指数型,契约型开放式,,20241216,20241216,E
180106.SZ,广发成都高投产业园REIT,广发基金,招商银行,REITs,20241206,,20241219,20241202,,4.0,0.2,0.01,32.0,1.0,0.1,,,L,,契约型封闭式,,,,E
508010.SH,中金重庆两江REIT,中金基金,中国光大银行,REITs,20241203,,20241211,20241127,,4.0,0.2,0.01,34.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180402.SZ,工银蒙能清洁能源REIT,工银瑞信基金,中国光大银行,REITs,20241128,,20241210,20241122,,2.0,0.2,0.01,15.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159355.SZ,800红利低波ETF,华宝基金,招商银行,股票型,20241125,,20241203,20241028,,2.2023,0.5,0.1,,1.0,0.1,,中证800红利低波动指数收益率,L,被动指数型,契约型开放式,,20241203,20241203,E
560810.SH,央企ESGETF,融通基金,中国建设银行,股票型,20241125,,20241209,20241107,,8.7612,0.3,0.05,,1.0,0.1,,中证诚通央企ESG指数收益率,L,被动指数型,契约型开放式,,20241209,20241209,E
159356.SZ,A500ETF基金,万家基金,中国农业银行,股票型,20241122,,20241206,20241105,,20.0012,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241206,20241206,E
159358.SZ,中证A500ETF大成,大成基金,招商银行,股票型,20241122,,20241129,20241105,,20.0011,0.15,0.05,,1.0,0.1,,中证A500指数,L,被动指数型,契约型开放式,,20241129,20241129,E
563500.SH,A500ETF华宝,华宝基金,兴业银行,股票型,20241122,,20241202,20241105,,19.9998,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241202,20241202,E
512020.SH,A500ETF指数,鹏华基金,中国建设银行,股票型,20241121,,20241202,20241105,,20.0001,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241202,20241202,E
159357.SZ,A500ETF博时,博时基金,招商银行,股票型,20241121,,20241128,20241105,,19.9983,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241128,20241128,E
159360.SZ,中证A500ETF天弘,天弘基金,平安银行,股票型,20241120,,20241128,20241105,,20.0018,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241128,20241128,E
159362.SZ,A500ETF工银,工银瑞信基金,中国建设银行,股票型,20241119,,20241202,20241105,,20.0018,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241202,20241202,E
159359.SZ,A500指数ETF,华安基金,招商银行,股票型,20241119,,20241202,20241105,,20.0014,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241202,20241202,E
563880.SH,A500ETF汇添富,汇添富基金,中国工商银行,股票型,20241118,,20241125,20241107,,20.0,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241125,20241125,E
530050.SH,上证50ETF东财,东财基金,中国工商银行,股票型,20241118,,20241204,20241030,,2.3381,0.15,0.05,,1.0,0.1,,上证50指数收益率,L,被动指数型,契约型开放式,,20241204,20241204,E
159361.SZ,A500ETF易方达,易方达基金,交通银行,股票型,20241112,,20241119,20241105,,20.0009,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241119,20241119,E
563800.SH,A500ETF龙头,广发基金,中国银行,股票型,20241111,,20241118,20241105,,19.9998,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241118,20241118,E
508097.SH,华泰南京建邺REIT,华泰证券资管,招商银行,REITs,20241111,,20241203,20241104,,4.0,0.2,0.01,40.0,1.0,0.1,,,L,,契约型封闭式,,,,E
512050.SH,A500ETF基金,华夏基金,招商银行,股票型,20241108,,20241115,20241105,,19.9999,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241115,20241115,E
563520.SH,沪深300ETF永赢,永赢基金,中国工商银行,股票型,20241108,,20241118,20241030,,6.2507,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20241118,20241118,E
159328.SZ,家电ETF易方达,易方达基金,中国农业银行,股票型,20241107,,20241115,20241014,,2.0156,0.5,0.1,,1.0,0.1,,中证家电龙头指数收益率,L,被动指数型,契约型开放式,,20241115,20241115,E
588070.SH,科创板成长ETF,万家基金,国泰海通,股票型,20241106,,20241114,20241021,,2.5044,0.5,0.1,,1.0,0.1,,上证科创板成长指数收益率,L,被动指数型,契约型开放式,,20241114,20241114,E
159325.SZ,半导体ETF南方,南方基金,招商银行,股票型,20241031,,20241108,20240902,,2.2046,0.15,0.05,,1.0,0.1,,中证半导体行业精选指数收益率,L,被动指数型,契约型开放式,,20241108,20241108,E
562970.SH,光伏ETF易方达,易方达基金,华泰证券,股票型,20241030,,20241107,20241014,,2.3745,0.5,0.1,,1.0,0.1,,中证光伏产业指数收益率,L,被动指数型,契约型开放式,,20241107,20241107,E
530880.SH,红利ETF国企,银河基金,广发证券,股票型,20241030,,20241112,20240902,,5.6184,0.45,0.1,,1.0,0.1,,上证国有企业红利指数收益率,L,被动指数型,契约型开放式,,20241112,20241112,E
159590.SZ,软件50ETF,汇添富基金,平安银行,股票型,20241028,,20241106,20240723,,3.0836,0.5,0.1,,1.0,0.1,,中证全指软件指数收益率,L,被动指数型,契约型开放式,,20241106,20241106,E
180701.SZ,银华绍兴原水水利REIT,银华基金,中国工商银行,REITs,20241028,,20241108,20241021,,6.0,0.2,0.01,30.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159312.SZ,恒指港股通ETF广发,广发基金,招商银行,股票型,20241024,,20241108,20240924,,2.1522,0.5,0.1,,1.0,0.1,,恒指港股通指数收益率(经估值汇率调整),L,被动指数型,契约型开放式,,20241108,20241108,E
520520.SH,恒生消费ETF华泰柏瑞,华泰柏瑞基金,招商银行,股票型,20241023,,20241101,20240719,,2.0761,0.5,0.1,,1.0,0.1,,恒生消费指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20241101,20241101,E
508003.SH,中金联东科创REIT,中金基金,交通银行,REITs,20241017,,20241105,20241008,,5.0,0.22,0.01,42.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180203.SZ,招商高速公路REIT,招商基金,中国银行,REITs,20241017,,20241121,20241008,,5.0,0.2,0.015,15.0,1.0,0.1,,,L,,契约型封闭式,,,,E
508069.SH,华夏南京交通高速公路REIT,华夏基金,招商银行,REITs,20241017,,20241101,20241009,,5.0,0.2,0.01,12.0,1.0,,,,L,,契约型封闭式,,,,E
513780.SH,港股创新药50ETF,景顺长城基金,国投证券,股票型,20241016,,20241025,20240712,,2.3266,0.5,0.1,,1.0,0.1,,中证港股通创新药指数收益率(使用估值汇率调整),L,被动指数型,契约型开放式,,20241025,20241025,E
561570.SH,油气ETF华泰柏瑞,华泰柏瑞基金,中信证券,股票型,20241009,,20241017,20240628,,2.0915,0.5,0.1,,1.0,0.1,,中证油气产业指数收益率,L,被动指数型,契约型开放式,,20241017,20241017,E
560510.SH,中证A500ETF,泰康基金,招商银行,股票型,20240927,,20241015,20240910,,20.0003,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
560610.SH,A500指数ETF,招商基金,中国工商银行,股票型,20240926,,20241015,20240910,,19.9999,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
159338.SZ,中证A500ETF,国泰基金,华泰证券,股票型,20240926,,20241015,20240910,,20.0009,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
180502.SZ,招商基金蛇口租赁住房REIT,招商基金,兴业银行,REITs,20240926,,20241023,20240919,,5.0,0.2,0.01,52.0,1.0,0.1,,,L,,契约型封闭式,,,,E
159339.SZ,A500ETF,银华基金,中信建投证券,股票型,20240926,,20241015,20240910,,20.0009,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
563220.SH,中证A500ETF富国,富国基金,国投证券,股票型,20240925,,20241015,20240910,,20.0001,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
563360.SH,A500ETF华泰柏瑞,华泰柏瑞基金,国泰海通,股票型,20240925,,20241015,20240910,,19.9999,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
159352.SZ,A500ETF南方,南方基金,中国工商银行,股票型,20240925,,20241015,20240910,,20.001,0.15,0.05,,1.0,0.1,,中证A500指数,L,被动指数型,契约型开放式,,20241015,20241015,E
560530.SH,中证A500ETF摩根,摩根基金,平安银行,股票型,20240924,,20241015,20240910,,19.9962,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
159353.SZ,中证A500ETF景顺,景顺长城基金,中国工商银行,股票型,20240924,,20241015,20240910,,20.0016,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
159351.SZ,A500ETF嘉实,嘉实基金,兴业银行,股票型,20240920,,20241015,20240910,,20.0012,0.15,0.05,,1.0,0.1,,中证A500指数收益率,L,被动指数型,契约型开放式,,20241015,20241015,E
159305.SZ,储能电池ETF广发,广发基金,中国银行,股票型,20240918,,20240927,20240802,,2.2082,0.5,0.1,,1.0,0.1,,国证新能源电池指数同期收益率,L,被动指数型,契约型开放式,,20240927,20240927,E
180303.SZ,华泰宝湾物流REIT,华泰证券资管,招商银行,REITs,20240913,,20241029,20240909,,3.0,0.2,0.01,44.0,1.0,0.1,,,L,,契约型封闭式,,,,E
520700.SH,港股创新药ETF基金,万家基金,中国工商银行,股票型,20240913,,20241014,20240902,,2.5208,0.5,0.1,,1.0,0.1,,中证港股通创新药指数收益率(经估值汇率调整),L,被动指数型,契约型开放式,,20241014,20241014,E
560620.SH,公用事业ETF基金,万家基金,中国建设银行,股票型,20240911,,20241009,20240827,,2.3137,0.5,0.1,,1.0,0.1,,中证全指公用事业指数收益率,L,被动指数型,契约型开放式,,20241009,20241009,E
