ts_code,name,invest_type,category
012447.OF,华夏互联网龙头A,混合型,混合型-偏股
011757.OF,博时产业优选C,灵活配置型,混合型-平衡
012458.OF,泰康福安稳健养老一年持有A,混合型,混合型-偏股
012176.OF,易方达稳健增利C,混合型,混合型-偏股
012651.OF,博时半导体主题C,混合型,混合型-偏股
012333.OF,上银鑫尚稳健回报6个月持有C,混合型,混合型-偏股
012448.OF,华夏互联网龙头C,混合型,混合型-偏股
012997.OF,鹏华优选回报C,灵活配置型,混合型-平衡
012650.OF,博时半导体主题A,混合型,混合型-偏股
010716.OF,财通资管消费升级一年持有C,混合型,混合型-偏股
012106.OF,广发安泰稳健养老一年持有A,混合型,混合型-偏股
012175.OF,易方达稳健增利A,混合型,混合型-偏股
012836.OF,招商景气精选C,股票型,主动股票型
012332.OF,上银鑫尚稳健回报6个月持有A,混合型,混合型-偏股
012412.OF,汇泉策略优选A,混合型,混合型-偏股
012387.OF,国金ESG持续增长A,混合型,混合型-偏股
012835.OF,招商景气精选A,股票型,主动股票型
012542.OF,金鹰产业升级C,混合型,混合型-偏股
012475.OF,平安优质企业A,混合型,混合型-偏股
012541.OF,金鹰产业升级A,混合型,混合型-偏股
012758.OF,光大品质生活C,混合型,混合型-偏股
012940.OF,中泰星元价值优选C,灵活配置型,混合型-平衡
008715.OF,景顺长城价值驱动一年持有,灵活配置型,混合型-平衡
012476.OF,平安优质企业C,混合型,混合型-偏股
012744.OF,光大品质生活A,混合型,混合型-偏股
013025.OF,富国宏观策略C,灵活配置型,混合型-平衡
011835.OF,大成投资严选六月持有C,混合型,混合型-偏股
013044.OF,富国国家安全主题C,混合型,混合型-偏股
011834.OF,大成投资严选六月持有A,混合型,混合型-偏股
013047.OF,富国品质生活C,混合型,混合型-偏股
013045.OF,富国内需增长C,混合型,混合型-偏股
013046.OF,富国产业升级C,混合型,混合型-偏股
012434.OF,银华多元回报一年持有,混合型,混合型-偏股
012569.OF,天弘高端制造C,混合型,混合型-偏股
012977.OF,瑞达鑫红量化6个月持有A,混合型,混合型-偏股
012978.OF,瑞达鑫红量化6个月持有C,混合型,混合型-偏股
012654.OF,兴全优选平衡三个月持有A,混合型,混合型-偏股
012283.OF,建信普泽养老目标日期2040三年持有A,混合型,混合型-偏股
012568.OF,天弘高端制造A,混合型,混合型-偏股
010942.OF,招商瑞乐6个月持有A,混合型,混合型-偏股
011048.OF,天弘恒新A,混合型,混合型-偏股
012096.OF,鑫元鑫动力A,混合型,混合型-偏股
012097.OF,鑫元鑫动力C,混合型,混合型-偏股
010943.OF,招商瑞乐6个月持有C,混合型,混合型-偏股
012884.OF,华夏港股通精选C,股票型,主动股票型
011703.OF,中金鑫瑞优选一年持有,灵活配置型,混合型-平衡
012252.OF,安信宏盈18个月持有,混合型,混合型-偏股
011049.OF,天弘恒新C,混合型,混合型-偏股
012409.OF,广发恒昌一年持有C,混合型,混合型-偏股
011456.OF,长城竞争优势六个月持有C,混合型,混合型-偏股
012408.OF,广发恒昌一年持有A,混合型,混合型-偏股
011455.OF,长城竞争优势六个月持有A,混合型,混合型-偏股
012358.OF,汇丰晋信医疗先锋A,混合型,混合型-偏股
011264.OF,中欧新趋势X,混合型,混合型-偏股
012800.OF,宏利转型机遇C,股票型,主动股票型
012359.OF,汇丰晋信医疗先锋C,混合型,混合型-偏股
910010.OF,东方红新海A,混合型,混合型-偏股
012483.OF,前海开源优质龙头6个月持有A,混合型,混合型-偏股
012484.OF,前海开源优质龙头6个月持有C,混合型,混合型-偏股
011270.OF,中银证券优势制造C,股票型,主动股票型
012506.OF,东方品质消费一年持有A,混合型,混合型-偏股
012716.OF,长盛创新先锋C,灵活配置型,混合型-平衡
011269.OF,中银证券优势制造A,股票型,主动股票型
012715.OF,长盛成长价值C,平衡型,混合型-平衡
012507.OF,东方品质消费一年持有C,混合型,混合型-偏股
011735.OF,国寿安保裕丰C,混合型,混合型-偏股
010052.OF,长城久嘉创新成长C,灵活配置型,混合型-平衡
011734.OF,国寿安保裕丰A,混合型,混合型-偏股
012367.OF,摩根安荣回报C,混合型,混合型-偏股
012366.OF,摩根安荣回报A,混合型,混合型-偏股
012684.OF,东方红安盈甄选一年持有C,混合型,混合型-偏股
012683.OF,东方红安盈甄选一年持有A,混合型,混合型-偏股
011037.OF,富国长期成长A,混合型,混合型-偏股
012847.OF,诺安积极回报C,灵活配置型,混合型-平衡
012487.OF,博时恒玺一年持有A,混合型,混合型-偏股
012239.OF,惠升优势企业一年持有,灵活配置型,混合型-平衡
012488.OF,博时恒玺一年持有C,混合型,混合型-偏股
910026.OF,东方红新源三年持有A,混合型,混合型-偏股
012815.OF,宝盈新兴产业C,灵活配置型,混合型-平衡
012771.OF,宝盈优势产业C,灵活配置型,混合型-平衡
012493.OF,长信内需均衡A,混合型,混合型-偏股
011824.OF,浙商汇金量化臻选A,股票型,主动股票型
011825.OF,浙商汇金量化臻选C,股票型,主动股票型
012494.OF,长信内需均衡C,混合型,混合型-偏股
012891.OF,安信鑫发优选C,灵活配置型,混合型-平衡
012297.OF,东兴宸瑞量化A,混合型,混合型-偏股
012379.OF,创金合信港股互联网3个月持有A,混合型,混合型-偏股
012298.OF,东兴宸瑞量化C,混合型,混合型-偏股
012380.OF,创金合信港股互联网3个月持有C,混合型,混合型-偏股
012520.OF,大成核心趋势C,混合型,混合型-偏股
012778.OF,中欧养老产业C,混合型,混合型-偏股
012607.OF,汇添富保鑫C,灵活配置型,混合型-平衡
012519.OF,大成核心趋势A,混合型,混合型-偏股
012608.OF,信澳领先智选,混合型,混合型-偏股
011495.OF,华泰紫金丰和C,混合型,混合型-偏股
012445.OF,华富新能源A,股票型,主动股票型
012244.OF,广发金融地产精选A,股票型,主动股票型
011906.OF,安信价值启航C,混合型,混合型-偏股
012245.OF,广发金融地产精选C,股票型,主动股票型
011905.OF,安信价值启航A,混合型,混合型-偏股
012226.OF,嘉实优势精选C,混合型,混合型-偏股
011494.OF,华泰紫金丰和A,混合型,混合型-偏股
012225.OF,嘉实优势精选A,混合型,混合型-偏股
012513.OF,泰康福泽积极养老目标五年持有A,混合型,混合型-偏股
012772.OF,信澳精华C,灵活配置型,混合型-平衡
012282.OF,中欧睿智精选一年持有,混合型,混合型-偏股
011244.OF,万家惠裕回报6个月持有C,混合型,混合型-偏股
011243.OF,万家惠裕回报6个月持有A,混合型,混合型-偏股
012120.OF,工银核心优势C,混合型,混合型-偏股
011773.OF,国寿安保璟珹6个月持有A,混合型,混合型-偏股
011774.OF,国寿安保璟珹6个月持有C,混合型,混合型-偏股
010539.OF,浙商智多金稳健一年持有A,混合型,混合型-偏股
011744.OF,华夏兴源稳健一年持有C,混合型,混合型-偏股
010540.OF,浙商智多金稳健一年持有C,混合型,混合型-偏股
011743.OF,华夏兴源稳健一年持有A,混合型,混合型-偏股
012119.OF,工银核心优势A,混合型,混合型-偏股
011975.OF,广发均衡回报A,混合型,混合型-偏股
011976.OF,广发均衡回报C,混合型,混合型-偏股
011637.OF,广发沪港深价值成长A,混合型,混合型-偏股
009372.OF,浦银安盛嘉和稳健一年持有A,混合型,混合型-偏股
011574.OF,鹏华领航一年持有A,混合型,混合型-偏股
011374.OF,招商前沿医疗保健C,股票型,主动股票型
012429.OF,华夏核心制造C,混合型,混合型-偏股
012428.OF,华夏核心制造A,混合型,混合型-偏股
010817.OF,国联安鑫稳3个月持有A,混合型,混合型-偏股
011888.OF,民生加银周期优选A,混合型,混合型-偏股
010818.OF,国联安鑫稳3个月持有C,混合型,混合型-偏股
011889.OF,民生加银周期优选C,混合型,混合型-偏股
009373.OF,浦银安盛嘉和稳健一年持有C,混合型,混合型-偏股
011638.OF,广发沪港深价值成长C,混合型,混合型-偏股
011575.OF,鹏华领航一年持有C,混合型,混合型-偏股
012277.OF,国泰佳益A,混合型,混合型-偏股
012210.OF,申万菱信智能汽车A,股票型,主动股票型
011714.OF,中信保诚盛裕一年持有C,混合型,混合型-偏股
011373.OF,招商前沿医疗保健A,股票型,主动股票型
012211.OF,申万菱信智能汽车C,股票型,主动股票型
012278.OF,国泰佳益C,混合型,混合型-偏股
011713.OF,中信保诚盛裕一年持有A,混合型,混合型-偏股
012426.OF,南方价值臻选A,混合型,混合型-偏股
012427.OF,南方价值臻选C,混合型,混合型-偏股
012208.OF,华夏港股前沿经济A,混合型,混合型-偏股
012209.OF,华夏港股前沿经济C,混合型,混合型-偏股
011855.OF,银华长荣A,混合型,混合型-偏股
012083.OF,博时数字经济C,混合型,混合型-偏股
012082.OF,博时数字经济A,混合型,混合型-偏股
012546.OF,富荣福银C,混合型,混合型-偏股
012711.OF,前海开源沪港深蓝筹C,灵活配置型,混合型-平衡
012545.OF,富荣福银A,混合型,混合型-偏股
012093.OF,鹏华创新升级A,混合型,混合型-偏股
012094.OF,鹏华创新升级C,混合型,混合型-偏股
012011.OF,富国泰享回报6个月持有C,混合型,混合型-偏股
012659.OF,华安安益C,灵活配置型,混合型-平衡
012139.OF,景顺长城安益回报一年持有C,混合型,混合型-偏股
012660.OF,华安新乐享C,灵活配置型,混合型-平衡
012138.OF,景顺长城安益回报一年持有A,混合型,混合型-偏股
011335.OF,银河医药健康A,混合型,混合型-偏股
012027.OF,光大安阳一年持有A,混合型,混合型-偏股
012028.OF,光大安阳一年持有C,混合型,混合型-偏股
012010.OF,富国泰享回报6个月持有A,混合型,混合型-偏股
012255.OF,富国高质量,混合型,混合型-偏股
012391.OF,中欧产业前瞻C,混合型,混合型-偏股
011372.OF,华商远见价值C,混合型,混合型-偏股
010935.OF,国寿安保稳福6个月持有C,混合型,混合型-偏股
011111.OF,华泰柏瑞行业严选A,混合型,混合型-偏股
011112.OF,华泰柏瑞行业严选C,混合型,混合型-偏股
012195.OF,万家瑞泽回报一年持有,混合型,混合型-偏股
011371.OF,华商远见价值A,混合型,混合型-偏股
010934.OF,国寿安保稳福6个月持有A,混合型,混合型-偏股
012631.OF,中银行业优选C,灵活配置型,混合型-平衡
012390.OF,中欧产业前瞻A,混合型,混合型-偏股
012621.OF,诺安先锋C,混合型,混合型-偏股
011167.OF,景顺长城景气成长A,混合型,混合型-偏股
012600.OF,中银内核驱动C,股票型,主动股票型
011276.OF,交银成长动力一年持有C,混合型,混合型-偏股
011275.OF,交银成长动力一年持有A,混合型,混合型-偏股
011123.OF,汇添富ESG可持续成长C,股票型,主动股票型
012051.OF,申万菱信乐道三年持有,混合型,混合型-偏股
011122.OF,汇添富ESG可持续成长A,股票型,主动股票型
012281.OF,中欧精益稳健一年持有,混合型,混合型-偏股
012123.OF,招商金安成长严选,混合型,混合型-偏股
012615.OF,东吴国企改革C,灵活配置型,混合型-平衡
012344.OF,嘉实领先优势A,混合型,混合型-偏股
012149.OF,国投瑞银产业趋势C,混合型,混合型-偏股
011739.OF,华安兴安优选一年持有C,混合型,混合型-偏股
012221.OF,瑞达行业轮动A,混合型,混合型-偏股
012345.OF,嘉实领先优势C,混合型,混合型-偏股
011673.OF,长城医药科技六个月持有A,混合型,混合型-偏股
011775.OF,格林鑫悦一年持有A,混合型,混合型-偏股
011776.OF,格林鑫悦一年持有C,混合型,混合型-偏股
011674.OF,长城医药科技六个月持有C,混合型,混合型-偏股
012148.OF,国投瑞银产业趋势A,混合型,混合型-偏股
012617.OF,东吴新经济C,混合型,混合型-偏股
012222.OF,瑞达行业轮动C,混合型,混合型-偏股
011738.OF,华安兴安优选一年持有A,混合型,混合型-偏股
011645.OF,国泰核心价值两年持有A,股票型,主动股票型
011646.OF,国泰核心价值两年持有C,股票型,主动股票型
011837.OF,鹏扬中国优质成长A,混合型,混合型-偏股
011277.OF,上银科技驱动双周定期可赎回A,混合型,混合型-偏股
012153.OF,博时研究慧选A,混合型,混合型-偏股
012069.OF,天弘安康颐享12个月持有A,混合型,混合型-偏股
012154.OF,博时研究慧选C,混合型,混合型-偏股
011838.OF,鹏扬中国优质成长C,混合型,混合型-偏股
012078.OF,易方达悦夏一年持有C,混合型,混合型-偏股
011034.OF,南方宝恒C,混合型,混合型-偏股
011286.OF,民生加银价值优选6个月持有C,股票型,主动股票型
012077.OF,易方达悦夏一年持有A,混合型,混合型-偏股
011033.OF,南方宝恒A,混合型,混合型-偏股
011285.OF,民生加银价值优选6个月持有A,股票型,主动股票型
010868.OF,华宝安盈A,混合型,混合型-偏股
012070.OF,天弘安康颐享12个月持有C,混合型,混合型-偏股
010523.OF,华安添禧一年持有C,混合型,混合型-偏股
010522.OF,华安添禧一年持有A,混合型,混合型-偏股
011900.OF,长安鑫瑞科技先锋6个月定开C,混合型,混合型-偏股
011899.OF,长安鑫瑞科技先锋6个月定开A,混合型,混合型-偏股
011331.OF,鹏华远见成长A,混合型,混合型-偏股
010081.OF,泰康浩泽A,混合型,混合型-偏股
010082.OF,泰康浩泽C,混合型,混合型-偏股
012001.OF,中泰星宇价值成长A,混合型,混合型-偏股
011939.OF,博时新能源汽车C,混合型,混合型-偏股
011938.OF,博时新能源汽车A,混合型,混合型-偏股
012002.OF,中泰星宇价值成长C,混合型,混合型-偏股
012197.OF,招商品质生活C,混合型,混合型-偏股
012196.OF,招商品质生活A,混合型,混合型-偏股
011332.OF,鹏华远见成长C,混合型,混合型-偏股
011817.OF,银华阿尔法,混合型,混合型-偏股
012124.OF,博道盛彦A,混合型,混合型-偏股
012150.OF,诺德价值发现一年持有,混合型,混合型-偏股
011346.OF,淳厚鑫淳一年持有,混合型,混合型-偏股
910028.OF,东方红内需增长A,混合型,混合型-偏股
010978.OF,华夏鸿阳6个月持有C,混合型,混合型-偏股
011498.OF,富国沪深300基本面精选A,股票型,主动股票型
012036.OF,诺德兴远优选一年持有,混合型,混合型-偏股
012243.OF,东方红内需增长B,混合型,混合型-偏股
012125.OF,博道盛彦C,混合型,混合型-偏股
011499.OF,富国沪深300基本面精选C,股票型,主动股票型
012449.OF,广发睿毅领先C,混合型,混合型-偏股
010977.OF,华夏鸿阳6个月持有A,混合型,混合型-偏股
011761.OF,平安鑫瑞A,混合型,混合型-偏股
011762.OF,平安鑫瑞C,混合型,混合型-偏股
012008.OF,易方达稳健回报A,混合型,混合型-偏股
012009.OF,易方达稳健回报C,混合型,混合型-偏股
011727.OF,工银聚瑞A,混合型,混合型-偏股
012219.OF,博时乐享C,混合型,混合型-偏股
