ts_code,name,invest_type,category,fund_scale,scale_status,return_3m,return_6m,return_1y,quality_score,percentile_6m,percentile_1y,stock_ratio_4q_avg,is_core,is_watch,is_backup
012495.OF,民生加银双核动力A,混合型,混合型-偏股,18.510055849340485,preferred,6.8,-0.94,27.88,84.4,51.30318129551552,99.3876769996173,,False,True,False
013479.OF,金鹰先进制造C,股票型,主动股票型,10.48337517724204,preferred,3.48,-4.81,17.97,74.3,34.2560553633218,92.90657439446368,,False,True,False
013432.OF,华泰柏瑞景气汇选三年持有C,混合型,混合型-偏股,11.321563644519964,preferred,0.71,2.45,11.57,83.0,88.94212341893446,86.94986605434367,,False,True,False
013431.OF,华泰柏瑞景气汇选三年持有A,混合型,混合型-偏股,3.420789045868246,watch,0.73,2.5,11.66,83.3,89.1146032962821,87.17948717948718,,False,True,False
014724.OF,东方量化多策略C,混合型,混合型-偏股,7.996313987256205,preferred,0.28,-1.3,12.97,77.3,47.25948639325412,90.1836969001148,,False,True,False
014190.OF,南方专精特新C,混合型,混合型-偏股,3.1288266387777344,watch,2.69,1.13,15.68,75.7,81.67880413951706,94.29774205893608,,False,True,False
014189.OF,南方专精特新A,混合型,混合型-偏股,1.4370751506622392,watch,2.73,1.2,15.81,76.0,82.2345726331928,94.45082280903176,,False,True,False
014326.OF,国联安核心趋势一年持有C,混合型,混合型-偏股,28.079411105533737,preferred,-1.29,-4.39,13.17,73.8,23.70640091989268,90.566398775354,,False,True,False
014325.OF,国联安核心趋势一年持有A,混合型,混合型-偏股,8.784126926191592,preferred,-1.24,-4.3,13.35,74.2,24.12801839785358,90.83429008802143,,False,True,False
014208.OF,华安产业精选C,混合型,混合型-偏股,27.55754186664853,preferred,0.38,1.39,14.96,76.3,83.71023380605595,93.28358208955224,,False,True,False
014207.OF,华安产业精选A,混合型,混合型-偏股,21.690914705734723,preferred,0.42,1.45,15.08,76.6,84.11268685320046,93.57060849598165,,False,True,False
014453.OF,中银新动力C,股票型,主动股票型,55.76697305520188,normal,3.59,2.81,19.37,80.4,84.42906574394465,94.4636678200692,,False,True,False
014567.OF,国泰海通善融稳健一年持有C,混合型,混合型-偏股,13.85897793818598,preferred,0.13,1.08,4.09,72.6,81.27635109237255,58.017604286261005,,False,True,False
014566.OF,国泰海通善融稳健一年持有A,混合型,混合型-偏股,22.57572158995309,preferred,0.16,1.13,4.18,73.5,81.73629743196626,58.629927286643714,,False,True,False
012877.OF,富荣福耀C,混合型,混合型-偏股,2.905404061241013,watch,-0.12,3.46,15.76,82.5,92.06592564200842,94.39341752774588,,False,True,False
012876.OF,富荣福耀A,混合型,混合型-偏股,17.166570965377787,preferred,-0.09,3.51,15.85,82.6,92.16174779609044,94.46995790279372,,False,True,False
014499.OF,南方转型增长C,灵活配置型,混合型-偏股,35.07105214467867,preferred,3.25,8.56,14.58,86.4,96.61733615221986,90.4862579281184,180.34,False,True,False
014641.OF,摩根行业轮动C,混合型,混合型-偏股,6.006254375859236,preferred,1.56,0.77,10.31,70.0,78.76581065542354,84.02219670876387,,False,True,False
014597.OF,华泰柏瑞富利C,灵活配置型,混合型-平衡,19.99732859865284,preferred,1.78,1.43,11.15,84.6,79.49260042283298,83.50951374207189,52.33,False,True,False
014550.OF,诺安益鑫C,灵活配置型,混合型-偏股,9.422672589437068,preferred,4.5,4.89,21.32,86.3,92.60042283298098,96.82875264270614,216.93,False,True,False
014498.OF,诺安鸿鑫C,混合型,混合型-偏股,26.824504355397444,preferred,3.73,1.44,17.79,78.3,84.01686469911843,95.9433601224646,,False,True,False
014521.OF,诺安利鑫C,灵活配置型,混合型-偏股,2.9317746844833708,watch,2.99,3.61,16.15,90.1,88.79492600422833,92.38900634249472,197.6775,False,True,False
012443.OF,招商瑞鸿6个月持有A,混合型,混合型-偏股,6.785266378729033,preferred,1.28,1.64,4.1,72.6,85.35837485626678,58.15154994259473,,False,True,False
012444.OF,招商瑞鸿6个月持有C,混合型,混合型-偏股,2.303794945336496,watch,1.26,1.6,4.02,71.6,85.12840168646991,57.65403750478377,,False,True,False
013910.OF,兴业兴睿两年持有A,混合型,混合型-偏股,9.36857026270956,preferred,0.01,3.99,11.72,73.6,93.33077807589116,87.37083811710677,,False,True,False
013911.OF,兴业兴睿两年持有C,混合型,混合型-偏股,1.369843797404515,watch,-0.02,3.93,11.62,73.3,93.21579149099271,87.08381171067738,,False,True,False
013285.OF,上银价值增长3个月持有C,混合型,混合型-偏股,18.99649081061266,preferred,2.78,2.7,15.4,90.8,89.88118052893829,93.93417527745886,,False,True,False
013284.OF,上银价值增长3个月持有A,混合型,混合型-偏股,24.56142197781397,preferred,2.8,2.74,15.47,90.8,90.09198926791876,93.99158055874472,,False,True,False
014069.OF,工银悦享C,混合型,混合型-偏股,9.232377756103816,preferred,-0.01,-0.74,15.22,74.6,54.0053660406286,93.78109452736318,,False,True,False
014068.OF,工银悦享A,混合型,混合型-偏股,33.355375276429086,preferred,0.04,-0.67,15.37,74.9,55.02108087389804,93.87676999617298,,False,True,False
014364.OF,银华沪港深增长C,股票型,主动股票型,3.8213812153134734,watch,1.11,2.52,9.39,71.5,83.73702422145328,73.52941176470588,,False,True,False
014538.OF,长城研究精选C,混合型,混合型-偏股,8.494686594745014,preferred,5.12,12.17,25.24,80.7,99.15676504407818,98.7753539992346,,False,True,False
014188.OF,华夏量化优选C,股票型,主动股票型,95.85616008623091,normal,-0.96,-3.17,9.84,73.1,44.11764705882353,75.25951557093425,,False,True,False
014187.OF,华夏量化优选A,股票型,主动股票型,15.84989387378345,preferred,-0.9,-3.08,9.99,73.6,45.32871972318338,76.29757785467129,,False,True,False
014058.OF,富国金安均衡精选C,混合型,混合型-偏股,33.88465889943051,preferred,3.7,5.85,18.03,85.4,96.01379839018782,96.19211634137008,,False,True,False
014057.OF,富国金安均衡精选A,混合型,混合型-偏股,2.787038834717878,watch,3.74,5.93,18.17,85.6,96.10962054426984,96.28779181017988,,False,True,False
012287.OF,东海启航6个月持有A,混合型,混合型-偏股,8.507787096337129,preferred,1.25,1.08,8.35,79.1,81.25718666155615,77.84156142365097,,False,True,False
013377.OF,东海启航6个月持有C,混合型,混合型-偏股,32.15934648200971,preferred,1.24,1.07,8.31,78.8,81.16136450747413,77.65021048603138,,False,True,False
012250.OF,安信平衡增利A,混合型,混合型-偏股,31.212021814648192,preferred,-0.07,4.14,7.64,74.3,93.73323112303564,75.73670110983544,,False,True,False
012251.OF,安信平衡增利C,混合型,混合型-偏股,41.50518965467681,preferred,-0.1,4.09,7.54,73.8,93.560751245688,75.37313432835822,,False,True,False
014039.OF,交银启诚C,混合型,混合型-偏股,57.370406651777806,normal,-2.72,0.31,8.42,74.1,73.16979685703335,78.16685801760428,,False,True,False
014038.OF,交银启诚A,混合型,混合型-偏股,37.52370966835175,preferred,-2.67,0.41,8.6,74.5,74.72211575316213,78.85572139303483,,False,True,False
012965.OF,招商瑞泰1年持有A,混合型,混合型-偏股,58.79354906618067,normal,-0.06,0.22,3.92,70.4,71.57914909927175,57.02257941063911,,False,True,False
013566.OF,华夏军工安全C,灵活配置型,混合型-偏股,96.68631330643228,normal,4.66,0.25,28.23,83.4,66.38477801268499,98.73150105708244,87.92750000000001,False,True,False
013896.OF,宝盈成长精选C,混合型,混合型-偏股,14.215614035630953,preferred,1.11,0.22,14.89,71.1,71.63664239172095,93.1113662456946,,False,True,False
013895.OF,宝盈成长精选A,混合型,混合型-偏股,2.2903792916661003,watch,1.14,0.27,14.99,71.2,72.49904177845919,93.32185227707616,,False,True,False
011980.OF,国富匠心精选A,混合型,混合型-偏股,3.9383929492403857,watch,3.54,4.89,11.58,71.8,94.82560367957072,87.00727133562954,,False,True,False
011981.OF,国富匠心精选C,混合型,混合型-偏股,6.920037125824025,preferred,3.48,4.79,11.41,71.4,94.55730164814103,86.52889399158056,,False,True,False
014381.OF,长城久源C,灵活配置型,混合型-偏股,4.360541257157484,watch,2.02,0.72,14.39,74.1,73.15010570824525,90.06342494714588,67.78750000000001,False,True,False
013884.OF,交银主题优选C,灵活配置型,混合型-偏股,32.6988312933768,preferred,0.35,-1.06,10.19,78.7,46.08879492600423,80.76109936575054,74.285,False,True,False
013812.OF,景顺长城景气进取A,混合型,混合型-偏股,38.15159223983925,preferred,4.41,7.12,18.74,83.6,97.08700651590648,96.70876387294298,,False,True,False
013813.OF,景顺长城景气进取C,混合型,混合型-偏股,9.603860838907329,preferred,4.37,7.04,18.6,83.4,97.02951322345726,96.61308840413318,,False,True,False
013525.OF,富国悦享回报12个月持有C,混合型,混合型-偏股,4.297729440225759,watch,0.4,0.44,6.13,80.6,75.33537753928708,69.91963260619978,,False,True,False
013524.OF,富国悦享回报12个月持有A,混合型,混合型-偏股,45.81998071056022,preferred,0.41,0.48,6.19,80.8,75.94863932541203,70.11098354381937,,False,True,False
014106.OF,融通成长30C,灵活配置型,混合型-偏股,8.957247766631847,preferred,5.36,8.63,28.44,89.8,96.82875264270614,98.94291754756873,217.74,False,True,False
014109.OF,融通内需驱动C,混合型,混合型-偏股,7.476297677829001,preferred,0.94,1.02,15.56,87.7,80.93139133767727,94.08725602755452,,False,True,False
012177.OF,华泰保兴价值成长C,混合型,混合型-偏股,5.482127427084715,preferred,1.15,2.06,9.07,77.2,87.50479110770411,80.38652889399158,,False,True,False
012132.OF,华泰保兴价值成长A,混合型,混合型-偏股,3.693910946354919,watch,1.16,2.09,9.11,77.5,87.63894212341894,80.59701492537313,,False,True,False
013999.OF,中欧瑾添C,混合型,混合型-偏股,3.7819211032211664,watch,0.06,0.01,4.56,72.4,67.86124952088923,61.385380788365865,,False,True,False
013998.OF,中欧瑾添A,混合型,混合型-偏股,51.57007165743215,normal,0.07,0.02,4.58,72.7,68.05289382905329,61.4619211634137,,False,True,False
013512.OF,汇添富添福增长稳健养老目标一年持有A,混合型,混合型-偏股,8.442405357892284,preferred,-0.67,-0.23,4.85,75.8,62.55270218474512,62.95445847684653,,False,True,False
013623.OF,湘财周期轮动一年持有,混合型,混合型-偏股,1.174395906911891,watch,3.17,4.58,8.89,78.4,94.3273284783442,79.86988136241868,,False,True,False
012214.OF,民生加银核心资产A,股票型,主动股票型,1.0403644154604894,watch,-0.1,3.28,8.58,70.7,87.71626297577855,68.16608996539793,,False,True,False
013294.OF,东方红智选三年持有A,混合型,混合型-偏股,1.7948603827387064,watch,4.78,9.04,15.97,72.7,98.4093522422384,94.60390355912745,,False,True,False
013295.OF,东方红智选三年持有C,混合型,混合型-偏股,30.19831189129692,preferred,4.76,9.0,15.88,72.4,98.3710233806056,94.54649827784156,,False,True,False
013562.OF,国联匠心优选C,混合型,混合型-偏股,4.266002567889353,watch,4.7,3.25,18.82,77.4,91.35684170180146,96.7853042479908,,False,True,False
013845.OF,中信建投睿选6个月持有C,混合型,混合型-偏股,4.41581438013334,watch,4.35,10.71,19.77,88.6,98.86929858183213,97.20627631075392,,False,True,False
012147.OF,富国大盘核心资产,混合型,混合型-偏股,1.55922196,watch,3.96,3.36,12.77,74.4,91.68263702568034,89.66704936854191,,False,True,False
013561.OF,国联匠心优选A,混合型,混合型-偏股,34.55412726110754,preferred,4.76,3.35,19.12,78.0,91.64430816404752,96.90011481056256,,False,True,False
013844.OF,中信建投睿选6个月持有A,混合型,混合型-偏股,25.62802659846075,preferred,4.32,10.6,19.7,88.6,98.8118052893829,97.11060084194412,,False,True,False
013436.OF,大成景气精选六个月持有C,混合型,混合型-偏股,14.25101353369921,preferred,2.39,3.1,22.4,82.7,91.06937523955538,98.08649062380404,,False,True,False
012455.OF,淳厚鑫悦商业模式优选C,混合型,混合型-偏股,84.05108753641925,normal,4.53,2.72,25.13,86.2,89.93867382138751,98.6796785304248,,False,True,False
012454.OF,淳厚鑫悦商业模式优选A,混合型,混合型-偏股,16.006502579221547,preferred,4.56,2.79,25.27,86.4,90.41778459179764,98.79448909299656,,False,True,False
012964.OF,招商稳健平衡C,混合型,混合型-偏股,3.39714710225551,watch,-0.89,0.89,8.64,74.4,79.8198543503258,78.95139686184463,,False,True,False
012963.OF,招商稳健平衡A,混合型,混合型-偏股,12.039419562447575,preferred,-0.84,0.98,8.79,74.8,80.6630893062476,79.46804439341753,,False,True,False
012301.OF,易方达核心智造,混合型,混合型-偏股,99.2621651607234,normal,3.89,5.84,16.73,71.4,95.975469528555,95.25449674703404,,False,True,False
011862.OF,南方蓝筹成长A,混合型,混合型-偏股,2.082471714238069,watch,3.08,1.22,11.98,72.9,82.38788807972404,88.1171067738232,,False,True,False
012174.OF,国泰兴泽优选一年持有期C,混合型,混合型-偏股,2.3429204578965206,watch,0.34,1.35,16.04,77.6,83.34610962054427,94.73784921546115,,False,True,False
011863.OF,南方蓝筹成长C,混合型,混合型-偏股,2.893423158073291,watch,3.04,1.15,11.85,72.6,81.90877730931392,87.69613471106008,,False,True,False
012173.OF,国泰兴泽优选一年持有期A,混合型,混合型-偏股,7.18898795,preferred,0.36,1.39,16.12,77.6,83.65274051360674,94.83352468427096,,False,True,False
011427.OF,广发价值驱动A,混合型,混合型-偏股,9.159394003247048,preferred,-0.57,1.13,9.94,71.9,81.75546186278268,82.95063145809415,,False,True,False
013595.OF,永赢稳健增利18个月持有E,混合型,混合型-偏股,14.67859043319806,preferred,0.35,0.59,3.73,76.0,77.23265619011114,55.64485265977803,,False,True,False
011428.OF,广发价值驱动C,混合型,混合型-偏股,9.746328235605008,preferred,-0.59,1.09,9.86,71.6,81.4488309697202,82.72101033295063,,False,True,False
013147.OF,汇添富碳中和主题A,混合型,混合型-偏股,57.15065606187888,normal,2.79,4.18,12.39,73.0,93.79072441548486,88.97818599311137,,False,True,False
013148.OF,汇添富碳中和主题C,混合型,混合型-偏股,12.396458154581772,preferred,2.74,4.1,12.26,72.7,93.59908010732082,88.7294297742059,,False,True,False
013531.OF,浙商聚潮产业成长C,混合型,混合型-偏股,18.567236725693395,preferred,1.63,-0.5,12.79,81.1,57.95323878880797,89.7627248373517,,False,True,False
013067.OF,富安达中小盘六个月持有,混合型,混合型-偏股,7.325284173833214,preferred,-0.92,-2.54,7.86,71.9,35.93330778075892,76.44469957902793,,False,True,False
013507.OF,华安制造先锋C,混合型,混合型-偏股,11.93640185796253,preferred,6.0,7.79,14.9,70.2,97.5277884246838,93.14963643321852,,False,True,False
012667.OF,国联景泓一年持有A,混合型,混合型-偏股,12.875098100277247,preferred,1.2,1.96,4.61,80.4,86.89152932157916,61.76808266360505,,False,True,False
012668.OF,国联景泓一年持有C,混合型,混合型-偏股,3.3587658813869146,watch,1.19,1.94,4.58,80.1,86.79570716749713,61.51932644469957,,False,True,False
012072.OF,中加喜利回报一年持有C,混合型,混合型-偏股,6.842974258350396,preferred,2.3,3.93,11.89,80.3,93.19662706017633,87.77267508610792,,False,True,False
012071.OF,中加喜利回报一年持有A,混合型,混合型-偏股,22.719656951322204,preferred,2.33,3.99,12.0,80.6,93.34994250670756,88.15537696134712,,False,True,False
013526.OF,中信保诚新兴产业C,混合型,混合型-偏股,32.4663579665223,preferred,0.22,-3.14,15.81,71.1,30.816404752778848,94.4316877152698,,False,True,False
013410.OF,博时裕隆C,灵活配置型,混合型-偏股,14.57805840049646,preferred,4.84,3.64,11.67,77.6,89.21775898520085,84.98942917547568,66.4475,False,True,False
013430.OF,交银趋势优先C,混合型,混合型-偏股,42.12566883389819,preferred,-1.23,0.81,8.17,74.6,79.07244154848601,77.26750861079219,,False,True,False
011730.OF,工银聚享C,混合型,混合型-偏股,17.670096282769833,preferred,0.12,1.11,6.29,73.1,81.54465312380222,70.39800995024876,,False,True,False
012743.OF,汇添富添福睿选稳健养老目标一年持有A,混合型,混合型-偏股,97.26153216296244,normal,-0.39,0.26,4.11,72.9,72.36489076274435,58.17068503635667,,False,True,False
011224.OF,九泰盈泰量化A,股票型,主动股票型,8.19127959832251,preferred,1.59,2.53,12.14,72.8,84.08304498269896,83.73702422145328,,False,True,False
012846.OF,恒越蓝筹精选,混合型,混合型-偏股,17.273226061068492,preferred,-0.36,1.79,11.42,75.4,86.10578765810655,86.54802908534252,,False,True,False
011107.OF,九泰天兴量化智选A,股票型,主动股票型,8.950110242904492,preferred,3.8,6.43,13.71,84.9,97.57785467128028,87.71626297577855,,False,True,False
011108.OF,九泰天兴量化智选C,股票型,主动股票型,10.779070529786576,preferred,3.79,6.42,13.7,84.9,97.40484429065744,87.5432525951557,,False,True,False
013274.OF,长城优化升级C,混合型,混合型-偏股,1.876588697455352,watch,11.2,21.1,35.46,92.3,99.84668455346876,99.84691924990432,,False,True,False
011790.OF,建信创新驱动,混合型,混合型-偏股,137.97993508945115,watch,7.16,9.47,15.62,72.5,98.60099655040246,94.2020665901263,,False,True,False
012463.OF,博时成长优势A,混合型,混合型-偏股,5.893278812776002,preferred,4.2,1.17,12.31,76.6,82.06209275584516,88.86337543053962,,False,True,False
012464.OF,博时成长优势C,混合型,混合型-偏股,30.283084805767267,preferred,4.15,1.09,12.17,76.2,81.4296665389038,88.55721393034825,,False,True,False
012098.OF,华夏成长机会一年持有,混合型,混合型-偏股,53.54214677812523,normal,-1.03,2.54,21.46,77.7,89.28708317362974,97.81859931113662,,False,True,False
013157.OF,前海开源新经济C,灵活配置型,混合型-偏股,4.636156965034549,watch,0.44,4.41,15.88,73.5,91.12050739957716,92.17758985200844,69.74249999999999,False,True,False
012829.OF,富国浦诚回报12个月持有C,混合型,混合型-偏股,6.21145025600866,preferred,0.43,0.93,5.95,73.8,80.18397853583748,69.30730960581707,,False,True,False
012828.OF,富国浦诚回报12个月持有A,混合型,混合型-偏股,8.203926160462327,preferred,0.47,1.01,6.09,74.5,80.81640475277885,69.80482204362801,,False,True,False
011313.OF,东方红启华三年持有B,混合型,混合型-偏股,8.76036205257428,preferred,-1.78,0.46,9.74,71.2,75.58451513990035,82.30003827018753,,False,True,False
008715.OF,景顺长城价值驱动一年持有,灵活配置型,混合型-偏股,17.70397216594532,preferred,-0.06,1.74,10.56,75.0,80.76109936575054,82.02959830866807,77.155,False,True,False
013025.OF,富国宏观策略C,灵活配置型,混合型-偏股,7.562577694358481,preferred,3.97,5.54,18.33,90.4,93.65750528541226,95.56025369978856,188.17,False,True,False
013044.OF,富国国家安全主题C,混合型,混合型-偏股,13.589702373344672,preferred,2.41,-6.31,15.02,70.7,15.23572249904178,93.398392652124,,False,True,False
012716.OF,长盛创新先锋C,灵活配置型,混合型-偏股,5.838185663280711,preferred,6.71,3.94,22.25,85.3,89.64059196617336,97.46300211416492,210.4025,False,True,False
012715.OF,长盛成长价值C,平衡型,混合型-平衡,50.44002122210728,normal,1.71,3.95,10.0,83.5,89.85200845665962,79.70401691331924,,False,True,False
011037.OF,富国长期成长A,混合型,混合型-偏股,9.334657388035351,preferred,0.37,3.0,7.93,70.4,90.89689536220774,76.57864523536165,,False,True,False
012239.OF,惠升优势企业一年持有,灵活配置型,混合型-平衡,17.88492589657511,preferred,-0.54,-0.86,9.4,70.3,49.47145877378436,78.01268498942918,55.9225,False,True,False
012520.OF,大成核心趋势C,混合型,混合型-偏股,11.659158759787314,preferred,1.53,2.76,23.44,83.4,90.24530471445,98.2969766551856,,False,True,False
012519.OF,大成核心趋势A,混合型,混合型-偏股,4.964361665948739,watch,1.54,2.78,23.47,83.4,90.2836335760828,98.31611174894756,,False,True,False
010539.OF,浙商智多金稳健一年持有A,混合型,混合型-偏股,20.92062803035687,preferred,0.67,2.69,6.48,80.5,89.84285166730548,71.5078453884424,,False,True,False
010540.OF,浙商智多金稳健一年持有C,混合型,混合型-偏股,12.73226597921394,preferred,0.64,2.64,6.39,79.9,89.67037178995784,71.02946804439341,,False,True,False
011574.OF,鹏华领航一年持有A,混合型,混合型-偏股,7.439250289268671,preferred,0.28,1.09,15.58,78.9,81.48715983135301,94.1446613088404,,False,True,False
011888.OF,民生加银周期优选A,混合型,混合型-偏股,2.6357843612584504,watch,5.54,6.96,25.23,88.7,96.95285550019165,98.73708381171068,,False,True,False
011889.OF,民生加银周期优选C,混合型,混合型-偏股,5.573314018555756,preferred,5.51,6.91,25.13,88.6,96.91452663855884,98.69881362418676,,False,True,False
011575.OF,鹏华领航一年持有C,混合型,混合型-偏股,28.32574336397119,preferred,0.23,0.99,15.39,78.6,80.68225373706402,93.9150401836969,,False,True,False
012426.OF,南方价值臻选A,混合型,混合型-偏股,3.4505580247255137,watch,0.54,0.13,8.61,70.9,69.89267918742814,78.87485648679679,,False,True,False
012621.OF,诺安先锋C,混合型,混合型-偏股,244.9564886734243,watch,0.95,-0.01,15.57,76.5,67.51628976619395,94.12552621507844,,False,True,False
011645.OF,国泰核心价值两年持有A,股票型,主动股票型,11.76278004568316,preferred,-0.95,-4.12,13.1,76.7,37.54325259515571,85.98615916955016,,False,True,False
011646.OF,国泰核心价值两年持有C,股票型,主动股票型,30.880908526134807,preferred,-0.98,-4.18,12.97,76.3,36.85121107266436,85.29411764705883,,False,True,False
011286.OF,民生加银价值优选6个月持有C,股票型,主动股票型,16.907243188614057,preferred,-0.19,1.41,8.77,70.7,78.89273356401384,69.37716262975779,,False,True,False
011285.OF,民生加银价值优选6个月持有A,股票型,主动股票型,6.425609676612855,preferred,-0.16,1.46,8.83,70.8,79.41176470588236,70.06920415224913,,False,True,False
012124.OF,博道盛彦A,混合型,混合型-偏股,77.35372826430448,normal,-1.29,0.22,13.4,74.8,71.52165580682254,90.96823574435516,,False,True,False
011346.OF,淳厚鑫淳一年持有,混合型,混合型-偏股,6.272577191897505,preferred,4.98,2.75,22.57,89.2,90.20697585281717,98.14389590508992,,False,True,False
012125.OF,博道盛彦C,混合型,混合型-偏股,19.91207311113238,preferred,-1.32,0.16,13.27,74.7,70.46761211192027,90.7577497129736,,False,True,False
012178.OF,银华富饶精选三年持有,混合型,混合型-偏股,42.36520053097205,preferred,2.18,0.01,16.04,78.6,67.68876964354158,94.7187141216992,,False,True,False
011808.OF,平安研究精选C,混合型,混合型-偏股,18.919191912249183,preferred,2.63,2.65,18.6,82.3,89.72786508240705,96.59395331037122,,False,True,False
011807.OF,平安研究精选A,混合型,混合型-偏股,28.458270790810246,preferred,2.68,2.75,18.77,82.7,90.16864699118436,96.72789896670494,,False,True,False
010163.OF,财通资管价值精选一年持有A,混合型,混合型-偏股,3.634625085445642,watch,0.08,0.01,9.21,70.1,67.7654273668072,80.84577114427861,,False,True,False
011459.OF,东方鑫享价值成长一年持有C,混合型,混合型-偏股,4.027333192935728,watch,2.92,3.61,10.76,82.5,92.44921425833653,84.97895139686185,,False,True,False
011458.OF,东方鑫享价值成长一年持有A,混合型,混合型-偏股,28.786519588278804,preferred,2.96,3.66,10.87,82.8,92.6983518589498,85.26597780329124,,False,True,False
011745.OF,华夏养老2055五年A,混合型,混合型-偏股,1.5275799076850476,watch,0.97,0.96,9.1,73.8,80.49060942889996,80.50133945656334,,False,True,False
012241.OF,工银量化策略C,混合型,混合型-偏股,54.93633372246382,normal,-0.9,-0.76,11.96,77.9,53.89037945573016,87.96402602372751,,False,True,False
011765.OF,兴银高端制造A,混合型,混合型-偏股,19.560182260428256,preferred,2.65,5.47,16.57,79.3,95.53468761977769,95.15882127822424,,False,True,False
011766.OF,兴银高端制造C,混合型,混合型-偏股,8.898565213134537,preferred,2.63,5.42,16.47,79.3,95.47719432732848,95.12055109070036,,False,True,False
011769.OF,富国精诚回报12个月持有A,混合型,混合型-偏股,4.852621398736448,watch,-0.09,0.46,7.08,75.3,75.66117286316596,73.68924607730578,,False,True,False
011770.OF,富国精诚回报12个月持有C,混合型,混合型-偏股,5.902606558975236,preferred,-0.13,0.39,6.95,74.6,74.31966270601762,73.15346345197091,,False,True,False
010373.OF,西部利得聚兴一年定开A,混合型,混合型-偏股,9.237731268301667,preferred,0.39,0.85,3.79,78.4,79.37907244154849,56.06582472254114,,False,True,False
010374.OF,西部利得聚兴一年定开C,混合型,混合型-偏股,10.238403770388524,preferred,0.36,0.8,3.7,77.3,78.95745496358758,55.41523153463452,,False,True,False
011698.OF,南方均衡回报A,混合型,混合型-偏股,2.0984340397213126,watch,1.28,2.79,7.95,74.8,90.37945573016482,76.65518561040949,,False,True,False
011701.OF,南方均衡回报C,混合型,混合型-偏股,1.4581078988007905,watch,1.25,2.74,7.86,74.5,90.13031812955155,76.42556448526598,,False,True,False
011800.OF,申万菱信价值精选A,混合型,混合型-偏股,8.184829292466196,preferred,1.31,1.71,16.01,77.2,85.68417018014564,94.66130884041333,,False,True,False
910021.OF,东方红启华三年持有A,混合型,混合型-偏股,25.834778987831648,preferred,-1.76,0.51,9.83,71.5,76.31276351092373,82.66360505166476,,False,True,False
011740.OF,博时成长精选A,混合型,混合型-偏股,7.325769,preferred,-1.61,2.89,11.27,72.6,90.64775776159448,86.26100267891313,,False,True,False
011741.OF,博时成长精选C,混合型,混合型-偏股,14.402435948661022,preferred,-1.64,2.82,11.14,72.3,90.53277117669604,85.91657099119786,,False,True,False
010381.OF,浙商智选价值A,混合型,混合型-偏股,501.6784220436666,watch,-3.14,3.45,10.62,73.8,92.00843234955924,84.69192499043245,,False,True,False
010382.OF,浙商智选价值C,混合型,混合型-偏股,22.46928428129393,preferred,-3.17,3.4,10.52,73.5,91.85511690302798,84.4814389590509,,False,True,False
011907.OF,国泰量化收益C,灵活配置型,混合型-平衡,4.582720404670424,watch,-0.97,-1.6,11.94,75.8,41.43763213530656,86.25792811839324,37.87500000000001,False,True,False
011284.OF,中信保诚龙腾精选,混合型,混合型-偏股,3.764796961892913,watch,1.83,1.06,11.97,78.4,81.12303564584131,88.0214313050134,,False,True,False
011685.OF,创金合信先进装备A,股票型,主动股票型,1.4152336825941692,watch,4.18,3.01,20.21,89.1,85.81314878892734,95.50173010380622,,False,True,False
011686.OF,创金合信先进装备C,股票型,主动股票型,5.273726958328294,preferred,4.15,2.95,20.09,88.9,85.46712802768167,95.15570934256056,,False,True,False
011389.OF,国都聚成,混合型,混合型-偏股,5.028612573786995,preferred,-2.55,-5.81,11.42,74.1,16.941356841701804,86.56716417910448,,False,True,False
011260.OF,金鹰新能源A,混合型,混合型-偏股,11.19800420207446,preferred,3.0,4.86,12.77,73.0,94.69145266385588,89.68618446230387,,False,True,False
011261.OF,金鹰新能源C,混合型,混合型-偏股,4.168285403769917,watch,2.96,4.81,12.67,72.7,94.57646607895744,89.4374282433984,,False,True,False
011530.OF,泓德优质治理灵活配置,灵活配置型,混合型-平衡,54.7479756918358,normal,0.43,0.7,7.94,72.1,72.93868921775899,70.40169133192389,38.2875,False,True,False
011252.OF,华安聚嘉精选C,混合型,混合型-偏股,4.686673401509129,watch,3.15,3.71,14.87,83.5,92.83250287466464,93.05396096440872,,False,True,False
011239.OF,华安聚恒精选C,混合型,混合型-偏股,53.1140514928387,normal,4.43,5.1,14.88,73.2,95.170563434266,93.09223115193264,,False,True,False
011238.OF,华安聚恒精选A,混合型,混合型-偏股,12.198731045001896,preferred,4.46,5.17,15.02,73.5,95.20889229589882,93.37925755836204,,False,True,False
011046.OF,富国优质企业A,混合型,混合型-偏股,1.9091905990316635,watch,-2.02,-1.04,13.35,72.6,50.28746646224607,90.81515499425949,,False,True,False
011758.OF,广发逆向策略C,灵活配置型,混合型-偏股,5.921845479968647,preferred,-0.48,1.24,10.06,73.1,77.80126849894292,79.9154334038055,71.8775,False,True,False
011047.OF,富国优质企业C,混合型,混合型-偏股,14.352395681340498,preferred,-2.06,-1.1,13.21,72.5,49.425067075507854,90.64293915040184,,False,True,False
010741.OF,汇安核心价值C,混合型,混合型-偏股,7.136479848524413,preferred,3.83,0.23,24.92,77.1,71.7899578382522,98.62227324913891,,False,True,False
011203.OF,永赢惠添益A,混合型,混合型-偏股,152.37687842178687,watch,-0.06,3.58,9.04,77.9,92.3725565350709,80.29085342518178,,False,True,False
